sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,decile_score,score_text,two_year_recid
1,23,0,0,0,0,4,1,44,0,0,1
1,19,0,0,0,0,0,0,171,0,0,1
1,28,1,0,0,0,2,0,371,2,0,0
0,38,1,0,0,0,10,0,318,4,1,1
1,5,0,0,0,0,0,0,194,2,0,1
0,5,0,0,0,0,1,0,268,4,1,1
1,7,0,0,0,0,0,0,280,7,2,1
1,6,0,0,0,0,1,0,256,6,1,1
1,17,0,0,0,0,27,0,194,9,2,0
1,30,0,0,0,0,10,0,125,7,2,0
1,6,1,0,0,0,2,0,58,6,1,1
1,7,0,0,1,1,8,0,436,9,2,0
1,5,0,0,0,0,0,0,65,8,2,1
1,25,1,0,0,0,2,0,257,0,0,0
0,35,1,0,0,0,0,1,106,0,0,0
1,6,0,0,0,0,1,0,251,5,1,1
1,7,0,1,0,0,4,1,44,8,2,0
1,10,0,0,0,0,0,0,240,3,0,0
1,3,1,0,0,0,1,0,194,2,0,0
1,15,1,0,0,0,3,0,263,6,1,1
0,17,0,0,0,0,1,0,436,0,0,0
1,37,1,0,0,0,3,1,429,2,0,0
1,10,0,0,0,0,0,1,44,2,0,0
1,26,1,0,0,0,0,1,44,0,0,1
0,30,1,0,0,0,2,0,0,0,0,0
1,1,0,2,1,1,3,0,71,9,2,1
1,6,0,0,0,1,3,0,260,7,2,1
1,32,1,0,0,0,2,0,318,2,0,0
1,13,0,0,0,0,0,1,44,3,0,0
0,10,1,0,0,0,0,0,318,3,0,1
1,24,1,0,0,0,0,0,14,0,0,0
1,3,0,0,0,0,0,1,14,8,2,1
1,11,0,0,0,0,5,0,436,9,2,0
1,30,1,0,0,0,1,0,9,0,0,0
1,3,1,0,0,0,0,0,284,7,2,1
1,13,1,0,0,0,3,0,380,4,1,1
1,9,1,0,0,0,0,0,141,8,2,1
1,57,1,0,0,0,1,0,282,3,0,1
1,10,0,0,0,0,7,0,436,4,1,1
1,49,1,0,0,0,0,1,44,0,0,0
0,14,0,0,0,0,11,0,141,6,1,0
1,26,0,0,0,0,7,0,436,3,0,0
1,7,0,0,0,0,1,0,436,3,0,1
0,12,0,0,0,0,15,1,44,7,2,1
1,10,1,0,1,0,9,1,139,3,0,0
1,9,0,0,0,0,0,0,436,5,1,1
1,18,0,0,0,0,4,0,318,3,0,0
0,7,1,0,0,0,0,1,331,3,0,0
1,13,1,0,0,0,5,0,141,4,1,1
1,12,1,0,0,0,0,1,106,0,0,1
1,15,0,0,0,0,4,0,436,1,0,0
1,8,0,0,0,0,1,1,139,2,0,1
0,4,1,0,0,0,2,1,194,6,1,1
1,32,1,0,0,0,0,0,71,0,0,0
1,19,0,0,0,0,4,0,21,0,0,0
1,40,1,0,0,0,1,0,14,0,0,1
1,16,1,0,0,0,3,1,44,3,0,1
1,14,1,0,0,0,1,0,250,0,0,1
1,11,0,0,0,0,0,1,106,0,0,1
1,9,0,0,0,0,0,1,44,0,0,0
1,21,1,0,0,0,5,0,65,2,0,0
1,6,0,0,0,0,0,0,50,2,0,0
1,20,0,1,0,0,8,1,135,6,1,0
1,34,1,0,0,0,7,0,341,1,0,0
1,38,0,0,0,0,3,1,44,1,0,1
1,28,1,0,0,0,7,0,188,5,1,1
1,20,1,0,0,0,5,0,42,0,0,1
1,29,1,0,0,0,3,1,247,4,1,0
1,14,1,0,0,0,0,0,61,0,0,0
1,16,0,0,1,0,27,1,44,6,1,0
1,24,0,0,0,0,5,0,172,5,1,0
0,17,0,0,0,0,0,1,51,0,0,1
1,2,1,0,0,0,0,0,194,9,2,1
0,14,1,0,0,0,2,0,318,9,2,1
1,3,1,0,0,1,0,1,287,4,1,0
1,6,0,0,0,0,0,1,140,1,0,1
1,6,0,0,0,0,1,1,333,8,2,1
1,8,0,0,0,0,0,1,287,2,0,1
1,34,1,0,0,0,8,0,436,1,0,0
1,9,0,0,0,0,1,1,44,1,0,0
0,9,1,0,0,0,0,1,44,4,1,0
1,38,1,0,0,0,0,0,344,0,0,0
1,34,1,0,0,0,16,0,321,8,2,1
1,19,0,0,0,0,3,0,25,0,0,1
1,27,0,0,0,0,0,1,203,0,0,0
1,5,0,0,0,0,1,1,44,1,0,0
0,18,1,0,0,0,3,0,436,5,1,1
0,11,0,0,0,0,0,0,194,1,0,0
1,51,0,0,0,0,3,0,436,5,1,0
1,9,0,0,1,0,11,0,172,7,2,0
1,10,0,1,0,1,11,0,318,7,2,1
1,20,0,0,0,0,4,1,379,0,0,0
0,1,0,0,0,0,1,0,65,8,2,1
0,19,1,0,0,0,1,0,311,0,0,0
1,16,0,0,0,0,0,1,44,0,0,1
1,19,1,0,0,0,7,0,177,7,2,1
1,3,0,0,0,1,1,0,334,7,2,0
1,3,0,0,0,0,0,0,347,8,2,1
0,20,1,0,0,0,3,0,436,3,0,0
1,29,0,0,0,0,1,1,44,3,0,0
1,38,1,0,0,0,3,0,51,1,0,0
1,9,0,0,0,0,2,0,382,6,1,1
1,5,0,0,0,0,0,1,140,7,2,0
1,39,1,0,0,0,0,0,171,0,0,0
1,7,0,0,1,0,9,0,436,6,1,0
0,5,0,0,0,0,2,0,50,9,2,1
1,14,0,0,0,0,8,0,436,9,2,1
0,18,0,0,0,0,2,1,431,4,1,0
1,23,0,0,0,0,5,1,139,4,1,0
1,3,0,0,0,0,1,0,436,5,1,1
1,25,1,0,0,0,8,0,41,3,0,1
1,13,0,0,0,0,2,1,379,3,0,0
1,19,1,0,0,0,0,1,44,0,0,0
1,9,0,0,0,0,0,0,194,1,0,0
1,4,0,0,0,0,2,0,300,3,0,1
1,41,1,0,0,0,2,0,311,0,0,0
0,15,0,0,0,0,0,0,318,8,2,1
1,21,1,0,0,0,21,0,321,9,2,0
0,25,0,0,0,0,2,0,318,2,0,0
1,7,1,0,0,0,5,0,341,3,0,1
1,18,0,3,0,2,19,1,436,9,2,1
1,5,0,0,0,0,3,0,65,4,1,1
0,25,1,0,0,0,3,1,428,1,0,1
1,38,1,0,0,0,9,1,44,0,0,1
0,2,0,0,0,0,1,0,177,7,2,1
1,32,0,0,0,0,2,1,346,4,1,1
0,36,1,0,0,0,1,1,140,1,0,0
1,2,0,0,0,0,1,0,188,9,2,1
0,18,0,0,0,0,3,0,268,5,1,1
1,38,0,0,0,0,0,1,407,3,0,0
1,7,0,0,0,0,28,1,30,8,2,1
1,7,0,1,0,0,2,0,318,8,2,0
0,24,1,0,0,0,1,0,154,2,0,1
1,16,0,0,2,0,9,1,379,9,2,1
1,30,0,0,0,0,4,0,194,5,1,0
1,16,0,1,0,0,21,1,44,9,2,1
1,10,1,0,0,0,0,0,395,1,0,0
1,14,1,0,0,0,1,0,64,2,0,0
0,13,1,0,0,0,2,0,188,0,0,0
0,6,0,0,0,0,4,0,318,8,2,1
0,7,1,0,0,0,0,0,322,3,0,1
0,14,1,0,0,1,4,0,341,1,0,0
1,19,0,0,0,0,20,0,141,8,2,1
1,6,0,0,0,0,1,0,50,2,0,1
1,30,0,0,0,0,0,1,171,0,0,0
1,7,0,1,2,0,9,0,436,8,2,1
1,17,0,0,0,0,1,0,318,1,0,0
1,3,0,0,0,0,1,0,38,3,0,1
0,3,0,0,0,0,0,0,194,9,2,1
0,9,1,0,0,0,0,0,194,1,0,1
1,4,0,0,0,0,0,0,34,1,0,0
1,10,0,0,0,0,4,0,250,4,1,0
1,8,0,0,0,0,0,1,243,1,0,0
1,16,1,0,0,0,0,0,326,1,0,0
1,4,0,0,0,0,3,0,4,8,2,0
1,26,1,0,0,0,5,0,436,1,0,0
1,39,1,0,0,0,1,0,17,1,0,0
1,4,0,0,0,1,0,0,93,7,2,1
1,16,0,0,0,0,0,0,317,2,0,0
1,6,0,0,0,0,7,0,21,7,2,1
1,2,1,0,0,0,0,0,318,3,0,0
1,17,1,0,0,0,2,0,309,8,2,0
1,42,0,0,0,0,13,0,309,2,0,0
0,4,0,0,0,0,2,0,5,4,1,0
1,54,1,0,0,0,7,0,349,3,0,0
1,15,0,0,0,0,3,0,318,4,1,1
1,6,0,0,0,0,1,0,64,3,0,1
1,42,0,0,0,0,0,0,33,0,0,0
1,6,1,0,0,0,3,0,21,4,1,1
1,12,0,0,0,0,1,1,44,3,0,0
0,25,1,0,0,0,0,1,44,5,1,0
1,27,0,0,0,0,1,1,44,0,0,0
1,13,1,0,0,0,1,1,140,0,0,0
1,22,0,0,0,0,0,1,44,0,0,0
1,32,1,0,0,0,1,0,436,0,0,0
1,23,0,0,0,0,7,0,436,3,0,0
1,16,1,0,0,1,5,0,284,5,1,1
0,10,1,0,0,0,0,0,318,5,1,0
1,12,0,0,0,0,1,0,230,0,0,0
1,5,1,0,0,2,2,0,233,8,2,1
1,3,1,0,0,1,1,0,58,5,1,1
1,27,0,0,0,0,1,0,436,8,2,0
0,4,0,0,1,0,2,1,44,7,2,1
1,11,0,0,0,0,6,0,318,7,2,1
0,12,0,0,0,0,0,1,44,1,0,0
1,27,1,0,0,0,3,1,44,2,0,1
0,6,0,0,0,0,2,0,183,3,0,0
1,13,1,0,0,0,4,0,172,7,2,1
1,38,1,0,0,0,0,1,44,0,0,0
1,6,0,0,4,0,14,0,188,9,2,1
1,20,0,0,0,0,11,0,169,5,1,0
1,33,0,0,0,0,22,0,436,8,2,1
1,4,1,0,0,0,0,0,5,2,0,0
1,10,0,0,0,0,5,1,436,7,2,0
1,29,0,0,0,1,19,0,318,7,2,1
1,33,0,0,0,0,0,1,428,3,0,1
1,7,1,0,0,0,1,1,44,2,0,0
1,12,0,0,0,0,0,0,194,0,0,0
1,15,1,0,0,0,0,0,318,5,1,1
1,17,0,0,0,0,5,0,12,3,0,1
0,15,0,0,0,0,0,0,233,1,0,0
1,47,0,0,0,0,11,0,318,9,2,0
0,19,0,0,0,0,4,1,436,4,1,0
0,15,1,0,0,0,1,0,436,6,1,0
1,9,0,0,0,0,2,0,436,6,1,1
0,11,0,0,0,0,9,0,254,6,1,1
1,6,0,0,0,3,3,0,14,9,2,1
1,25,0,0,0,0,5,0,275,8,2,0
1,19,0,0,0,0,11,1,44,6,1,1
1,35,0,0,0,0,13,0,276,6,1,0
1,25,0,0,0,0,4,0,436,0,0,0
1,8,0,0,0,0,4,0,284,7,2,1
0,12,1,0,0,0,1,1,248,2,0,0
1,9,0,0,0,0,6,0,148,6,1,1
1,21,1,0,0,0,9,0,318,4,1,1
1,19,1,0,0,0,4,1,21,3,0,1
1,4,1,0,0,0,3,1,44,9,2,1
1,7,1,0,0,0,0,0,309,5,1,0
0,10,1,0,0,0,0,1,101,5,1,0
1,7,0,0,0,0,0,1,44,4,1,1
1,40,1,0,0,0,1,0,436,0,0,0
0,11,1,0,0,0,1,1,140,4,1,1
1,15,0,0,0,0,8,0,14,4,1,0
1,20,0,0,0,0,0,0,436,0,0,0
1,20,1,0,0,0,2,0,309,2,0,0
1,41,0,0,0,0,22,0,177,5,1,1
1,39,0,0,0,0,9,0,188,4,1,0
1,35,1,0,0,0,0,1,44,1,0,1
1,15,0,0,0,0,2,0,9,7,2,1
1,40,1,0,0,0,1,1,44,0,0,0
1,33,1,0,0,0,1,1,44,0,0,0
1,7,0,0,0,2,11,0,181,8,2,1
1,35,1,0,0,0,2,0,152,3,0,0
1,14,1,0,0,0,0,1,247,5,1,1
1,17,0,0,0,0,6,0,426,7,2,1
1,21,1,0,0,0,1,0,436,0,0,0
0,24,1,0,0,0,5,1,436,3,0,1
1,19,0,0,0,0,0,1,406,1,0,0
1,21,1,0,0,0,0,0,181,0,0,0
0,34,1,0,0,0,3,1,140,0,0,0
1,24,1,0,0,0,4,0,58,0,0,1
1,5,0,0,0,0,6,0,318,5,1,1
0,24,0,0,0,0,0,1,105,0,0,1
0,10,1,0,0,0,2,0,436,2,0,0
1,10,0,0,0,0,5,0,318,3,0,0
1,20,1,0,0,0,12,0,196,4,1,0
0,25,0,0,0,0,2,0,194,1,0,1
1,24,0,0,0,0,0,0,171,4,1,0
0,7,1,0,0,0,0,1,44,2,0,0
1,14,0,0,0,0,7,0,188,8,2,1
1,3,0,0,0,0,0,0,341,5,1,1
0,17,1,0,0,0,1,1,44,4,1,0
1,19,1,0,0,0,0,0,58,4,1,0
0,15,0,0,0,0,2,0,158,1,0,0
0,33,1,0,0,0,4,0,436,2,0,0
1,21,1,0,0,0,3,0,322,3,0,0
1,22,0,0,0,0,3,0,171,6,1,0
1,14,0,0,0,0,17,0,318,7,2,1
1,0,1,5,0,0,4,0,58,7,2,1
1,14,1,0,0,0,3,0,284,5,1,1
1,14,0,0,0,0,10,0,176,5,1,1
1,29,1,0,0,0,5,1,428,2,0,1
0,5,1,0,0,0,0,1,264,6,1,0
1,45,1,0,0,0,10,0,85,3,0,1
1,20,0,0,1,0,16,0,276,8,2,1
1,14,0,0,0,0,6,1,44,4,1,1
1,13,0,0,0,0,4,0,383,7,2,1
1,5,0,0,0,0,0,0,121,2,0,0
0,29,1,0,0,0,0,1,44,0,0,0
1,15,1,0,0,0,1,0,436,7,2,1
1,4,1,0,0,0,1,0,188,3,0,0
1,8,1,0,0,0,1,1,428,2,0,0
1,22,1,0,0,0,0,1,44,0,0,1
1,18,0,9,0,0,14,0,58,6,1,1
0,47,1,0,0,0,0,1,106,0,0,0
1,26,1,0,0,0,4,1,44,4,1,1
0,4,0,0,0,0,0,1,44,2,0,0
0,8,1,0,0,0,4,0,300,2,0,1
1,38,0,0,0,0,7,0,188,3,0,0
1,34,1,0,0,0,2,0,194,8,2,1
1,16,0,0,0,0,5,0,4,0,0,0
1,15,0,0,0,0,1,1,44,0,0,1
1,3,0,0,1,2,1,0,71,6,1,0
1,28,0,0,0,0,9,0,250,3,0,0
1,4,0,0,0,0,2,1,44,5,1,1
1,39,1,0,0,0,1,1,106,3,0,0
1,4,0,0,0,1,2,0,318,2,0,1
0,30,1,0,0,0,1,1,140,0,0,1
1,22,0,0,0,0,21,0,170,4,1,0
0,12,0,0,0,0,1,0,436,1,0,0
1,3,1,0,1,0,4,1,44,6,1,1
0,21,0,0,2,0,22,0,318,9,2,1
1,9,1,0,0,0,13,0,436,5,1,1
0,15,1,0,0,0,0,1,287,5,1,1
1,6,0,0,0,0,0,0,15,2,0,0
1,25,0,0,0,0,0,0,83,0,0,1
0,27,1,0,0,0,0,1,44,0,0,0
1,33,0,0,0,0,3,0,109,2,0,0
0,17,0,0,0,0,2,0,268,1,0,1
1,13,0,0,0,0,9,1,44,6,1,1
1,9,1,0,0,0,0,1,44,1,0,0
1,14,0,0,0,0,1,0,436,1,0,0
1,31,1,0,0,0,0,1,106,0,0,0
1,11,0,0,0,0,2,0,194,2,0,0
1,5,0,0,1,0,2,0,21,5,1,1
1,37,0,0,0,0,12,0,318,5,1,1
1,12,1,0,0,0,0,1,106,3,0,0
1,16,0,0,0,0,13,0,300,3,0,1
1,38,1,0,0,0,2,0,376,0,0,0
1,15,0,0,0,0,4,0,176,5,1,0
1,10,0,0,0,0,1,1,44,1,0,0
1,11,0,0,0,0,1,0,376,7,2,0
1,20,1,0,0,0,0,1,104,0,0,0
1,19,1,0,0,0,0,0,171,2,0,0
0,15,1,0,0,0,0,1,106,0,0,1
1,33,0,1,0,1,19,0,177,8,2,0
1,47,0,0,0,0,7,1,287,4,1,0
0,14,0,0,0,0,1,1,44,0,0,0
1,20,1,0,0,0,5,0,194,6,1,1
1,17,0,0,0,0,1,0,257,3,0,0
1,39,1,0,0,0,1,0,9,0,0,0
1,8,1,0,0,0,1,0,436,2,0,0
0,18,0,2,0,0,4,1,44,5,1,1
1,17,1,0,0,0,3,0,318,4,1,1
1,15,0,0,0,0,0,0,188,0,0,0
1,29,1,0,0,0,0,1,44,0,0,0
1,17,1,0,0,0,1,1,30,3,0,1
0,18,0,0,0,0,1,0,318,2,0,1
0,7,1,0,0,0,0,1,44,2,0,0
1,16,0,0,0,0,7,1,247,2,0,0
1,33,1,0,0,0,6,0,318,2,0,1
1,6,0,0,0,4,8,0,188,7,2,1
1,14,1,0,0,0,0,0,296,1,0,1
1,25,0,0,0,0,8,0,177,6,1,1
1,27,0,1,0,1,20,1,436,6,1,0
1,24,0,0,0,0,10,1,139,4,1,1
1,4,0,0,0,0,1,0,194,6,1,1
1,31,0,0,0,0,4,0,318,3,0,0
1,24,0,0,0,0,0,0,309,0,0,1
1,22,1,0,0,0,0,1,247,7,2,1
1,7,0,0,1,0,2,0,15,6,1,1
1,7,1,0,0,0,0,1,428,4,1,1
1,5,0,0,0,0,0,0,171,4,1,0
1,3,1,0,0,0,2,0,176,6,1,1
1,13,1,0,0,0,3,1,44,4,1,0
0,10,0,0,0,0,0,1,44,1,0,0
1,6,0,0,0,0,11,0,194,8,2,1
1,27,1,0,0,0,0,0,34,0,0,0
1,5,0,0,0,0,2,1,44,3,0,1
1,21,0,0,0,0,7,0,21,7,2,1
1,7,1,0,0,0,2,0,55,3,0,0
1,6,0,0,1,0,1,0,194,1,0,0
1,28,1,0,0,0,1,0,436,0,0,0
1,29,1,0,0,0,3,0,341,0,0,0
1,36,1,0,0,0,2,1,210,3,0,1
1,4,0,0,0,1,1,1,287,3,0,1
0,16,1,0,0,0,0,1,44,1,0,0
1,15,1,0,0,0,0,1,140,0,0,1
1,9,1,0,0,0,1,1,259,5,1,0
1,11,0,0,0,1,16,0,181,9,2,1
1,14,0,0,0,0,1,0,141,4,1,0
1,11,0,0,0,0,0,1,44,5,1,0
0,7,1,0,0,0,2,1,413,2,0,1
1,16,1,0,0,0,16,0,171,5,1,1
0,37,0,0,0,0,1,0,250,0,0,0
1,9,0,0,0,0,0,0,21,3,0,1
1,8,0,0,0,0,0,1,436,2,0,0
1,21,0,2,2,1,19,0,141,8,2,1
1,6,0,0,0,0,1,0,319,6,1,0
1,11,1,0,0,0,0,1,44,1,0,0
0,13,1,0,0,0,3,0,318,6,1,1
1,32,0,0,0,0,13,0,194,0,0,1
1,13,0,0,0,0,4,0,436,4,1,1
1,8,1,1,0,0,2,0,317,5,1,0
1,36,1,0,0,0,2,0,436,1,0,0
1,15,0,0,0,0,14,0,318,7,2,1
1,4,0,0,0,0,0,1,44,3,0,1
1,17,0,0,1,0,8,0,141,8,2,0
1,7,0,0,0,0,0,0,176,1,0,0
1,7,0,0,0,0,0,0,116,4,1,0
1,26,0,0,0,0,0,0,311,1,0,1
0,11,1,0,0,0,2,0,426,6,1,1
1,28,1,0,0,0,2,0,436,2,0,1
1,35,1,0,0,0,0,1,44,0,0,0
1,6,0,0,0,0,2,0,141,6,1,1
0,34,0,0,0,0,2,0,318,0,0,1
1,9,0,0,0,0,0,1,44,1,0,1
1,23,1,0,0,0,0,0,171,0,0,0
0,3,0,0,0,0,0,0,194,4,1,1
1,6,1,0,0,0,1,0,301,3,0,0
1,20,1,0,0,0,8,0,141,1,0,0
1,5,1,0,0,0,0,1,44,1,0,0
1,24,0,0,0,0,0,0,141,0,0,0
1,14,1,0,0,0,4,0,194,4,1,0
1,6,0,5,0,0,5,0,58,7,2,1
1,8,0,0,0,0,4,0,188,7,2,1
1,32,1,0,0,0,9,0,64,2,0,1
0,14,0,0,0,0,3,1,50,5,1,0
1,22,0,0,0,0,13,0,436,8,2,0
1,7,1,0,0,0,1,1,134,1,0,1
1,9,0,0,0,0,2,0,209,2,0,0
1,5,1,0,0,0,0,0,300,8,2,1
1,19,0,0,0,0,22,1,436,8,2,1
1,14,0,0,0,0,1,1,104,3,0,1
1,20,0,0,0,0,2,1,436,6,1,1
1,34,1,0,0,0,4,1,431,2,0,1
1,11,1,0,0,0,2,0,171,1,0,0
1,10,0,0,0,0,7,1,342,2,0,1
1,31,0,0,0,0,0,1,265,0,0,0
1,32,1,0,0,0,0,0,215,0,0,0
1,8,1,0,0,0,2,0,4,1,0,1
0,16,1,0,0,0,0,0,268,7,2,1
0,10,1,0,0,0,1,0,436,6,1,0
1,18,1,0,0,0,4,0,185,7,2,1
1,27,0,0,0,0,1,0,14,1,0,1
1,12,0,0,0,0,0,0,176,2,0,1
1,6,0,0,0,0,3,0,58,3,0,1
1,7,0,0,0,0,0,1,44,1,0,1
1,7,0,0,0,0,4,1,44,2,0,1
1,27,1,0,0,0,2,0,318,0,0,0
1,8,1,0,0,0,1,0,268,6,1,1
1,22,1,0,0,0,2,1,436,0,0,0
1,42,1,0,0,0,1,1,140,0,0,0
1,13,0,0,0,1,6,0,436,8,2,0
1,18,1,0,0,0,4,1,140,5,1,0
1,3,0,0,0,0,1,0,436,6,1,1
1,37,1,0,0,0,0,1,44,0,0,0
1,4,1,0,0,0,1,0,436,2,0,1
0,5,0,0,0,0,1,0,436,2,0,0
0,6,1,0,0,1,7,1,436,7,2,1
0,22,0,0,0,0,13,0,318,9,2,1
1,39,1,0,0,0,9,0,318,3,0,1
1,15,1,0,0,0,0,1,70,2,0,1
1,14,1,0,0,0,2,0,15,0,0,0
1,29,1,0,0,0,3,0,436,1,0,0
1,33,1,0,0,0,6,1,428,0,0,1
1,4,0,0,1,0,1,0,61,5,1,0
1,29,1,0,0,0,2,0,113,0,0,0
1,10,1,0,0,0,1,0,318,0,0,1
1,3,0,0,0,1,1,0,58,9,2,1
1,10,0,0,0,0,5,0,194,7,2,0
0,26,1,0,0,0,1,1,44,0,0,1
1,7,0,0,0,0,0,0,171,3,0,1
1,16,0,0,0,0,4,1,44,1,0,0
1,47,1,0,0,0,0,1,106,0,0,0
1,15,1,0,0,0,5,0,141,5,1,1
0,5,1,0,0,0,0,1,44,2,0,0
0,26,1,0,0,0,0,1,44,0,0,0
1,6,0,0,0,0,1,1,44,2,0,0
1,33,1,0,0,0,1,1,44,1,0,0
0,3,0,0,0,0,0,0,50,7,2,1
1,21,1,0,0,0,6,0,436,5,1,0
1,11,0,0,0,0,29,0,257,7,2,1
1,6,1,0,0,0,1,0,14,5,1,0
0,5,0,0,0,0,0,0,296,4,1,1
1,13,0,0,0,2,11,0,268,9,2,1
0,17,0,0,0,0,0,1,248,1,0,0
1,16,1,0,0,0,8,0,318,6,1,0
0,21,0,0,0,0,4,0,14,5,1,0
1,11,0,0,0,0,6,1,170,1,0,0
1,33,1,0,0,0,0,1,140,0,0,0
1,4,1,0,0,1,1,0,436,6,1,0
1,11,1,0,0,0,2,0,436,1,0,0
1,17,1,0,0,0,8,0,436,7,2,1
1,14,1,0,0,0,6,0,38,1,0,1
1,15,1,0,0,0,3,1,44,3,0,1
1,40,1,0,0,0,5,0,194,2,0,1
1,12,0,0,0,0,3,0,141,1,0,0
1,15,0,0,0,0,2,0,351,8,2,1
1,6,0,0,0,0,0,0,194,2,0,1
1,30,0,0,0,0,10,0,194,3,0,0
1,5,0,0,0,0,0,1,44,7,2,0
1,5,1,0,0,0,2,0,194,6,1,1
1,11,0,0,0,0,0,1,44,8,2,1
1,30,1,0,0,0,2,0,436,0,0,0
1,19,1,0,0,0,4,1,44,3,0,1
1,32,1,0,0,0,3,0,171,2,0,0
1,1,0,0,0,0,3,0,59,7,2,1
1,21,1,0,0,0,2,1,244,2,0,0
1,31,0,2,0,0,13,0,141,2,0,0
1,40,1,0,0,0,2,0,341,4,1,0
1,13,0,0,0,0,6,0,318,7,2,0
1,5,0,0,0,2,1,1,44,6,1,0
0,5,0,0,0,0,0,0,14,2,0,1
1,13,1,0,0,0,17,0,326,7,2,1
1,39,1,0,0,0,6,0,194,1,0,0
0,13,1,0,0,0,0,1,44,1,0,0
1,39,0,0,0,0,19,0,318,5,1,0
1,39,1,0,0,0,12,1,102,4,1,0
1,11,0,0,0,0,6,1,44,6,1,1
1,12,0,0,0,0,0,1,44,0,0,1
1,27,0,0,0,0,11,0,172,2,0,0
1,24,1,0,0,0,0,0,383,4,1,0
1,11,0,0,2,0,12,0,383,7,2,1
1,5,1,0,0,0,0,0,194,3,0,0
0,10,1,0,0,0,0,0,141,1,0,0
1,23,0,0,0,0,3,0,176,6,1,0
1,7,0,0,0,0,1,1,44,1,0,1
0,16,1,0,0,0,3,1,44,4,1,0
1,35,0,0,0,0,26,0,318,4,1,1
0,10,0,0,0,0,1,0,50,2,0,1
1,9,0,0,0,0,0,0,383,1,0,0
1,21,0,0,0,0,4,0,10,3,0,0
0,37,1,0,0,0,6,0,9,3,0,0
1,9,0,0,0,0,4,0,436,4,1,1
1,12,1,0,0,1,7,0,113,9,2,1
1,13,0,3,0,1,15,1,44,9,2,1
1,2,0,0,0,1,1,1,21,8,2,1
1,8,1,0,0,0,2,0,14,8,2,1
1,26,0,0,0,0,7,0,318,4,1,1
1,15,0,0,0,0,17,0,436,9,2,1
1,16,1,0,0,0,0,0,182,0,0,1
1,9,1,0,0,0,0,1,44,1,0,0
1,3,0,0,0,1,1,0,317,6,1,1
1,11,0,0,0,0,4,0,176,1,0,0
1,9,0,0,0,0,7,0,141,5,1,0
0,6,1,0,0,0,0,0,426,7,2,0
1,11,0,0,0,0,0,0,141,4,1,1
1,2,1,0,0,0,0,0,74,2,0,0
0,5,1,0,0,0,0,0,318,2,0,0
0,30,0,0,0,0,0,1,106,0,0,0
1,16,0,0,0,0,0,1,140,0,0,1
1,28,0,0,0,0,1,1,44,5,1,1
0,23,1,0,0,0,3,0,141,4,1,0
1,8,0,0,0,0,3,0,117,5,1,1
1,19,0,0,0,0,11,0,176,7,2,1
0,36,1,0,0,0,7,0,436,4,1,0
0,7,0,0,0,0,5,1,404,9,2,0
0,4,1,0,0,0,2,0,436,2,0,0
1,14,0,0,0,0,7,0,176,0,0,0
1,26,0,0,0,0,0,1,105,0,0,0
1,10,0,0,0,0,1,0,56,0,0,0
1,42,0,0,0,0,3,1,102,0,0,0
1,31,1,0,0,0,0,0,318,0,0,0
1,14,0,0,0,0,9,0,351,3,0,0
1,12,0,0,0,0,10,1,44,3,0,1
1,34,1,0,0,0,0,0,226,0,0,0
0,9,0,0,0,0,1,1,250,9,2,0
1,16,0,0,0,0,0,0,275,9,2,0
1,37,0,0,0,0,5,0,172,3,0,1
1,19,0,0,0,0,6,1,44,5,1,0
1,15,0,0,0,0,0,1,342,6,1,0
1,4,0,0,0,0,0,0,317,5,1,1
0,9,0,0,0,0,0,1,30,1,0,0
1,2,0,0,0,2,0,0,426,4,1,1
1,15,1,0,0,0,0,0,54,1,0,0
1,8,0,0,0,0,0,1,44,1,0,0
1,11,0,0,0,0,0,1,110,4,1,0
1,14,0,0,0,0,1,1,140,2,0,0
1,19,1,0,0,0,4,1,44,0,0,0
1,13,0,0,0,0,15,0,436,9,2,0
1,11,0,0,0,0,6,0,141,7,2,1
1,13,0,0,0,0,6,0,436,3,0,0
0,18,1,0,0,0,2,0,9,2,0,0
1,17,0,0,0,0,4,1,264,5,1,0
0,19,0,0,0,0,1,0,66,0,0,0
1,16,1,0,0,0,5,1,247,1,0,1
1,2,1,0,0,0,1,1,30,4,1,1
0,32,0,0,0,0,12,1,44,5,1,1
1,6,1,0,0,2,8,0,177,8,2,1
1,11,0,0,1,0,8,1,44,8,2,1
0,27,0,0,0,0,1,0,141,0,0,0
1,16,1,0,0,0,2,0,436,6,1,1
1,52,0,0,0,0,0,1,140,0,0,0
1,8,0,0,0,0,2,0,436,3,0,0
1,5,0,1,0,0,4,0,436,8,2,0
1,9,1,0,0,0,5,1,139,3,0,0
1,26,1,0,0,0,6,0,194,5,1,1
1,5,0,0,0,0,2,1,436,2,0,1
1,8,0,0,0,0,0,1,44,4,1,0
0,5,1,0,0,0,2,1,44,5,1,0
1,9,0,0,0,0,3,0,436,8,2,1
0,28,1,0,0,0,1,0,169,1,0,0
0,9,0,1,0,0,1,0,436,4,1,0
1,27,1,0,0,0,7,0,170,1,0,0
1,24,0,0,0,0,1,1,436,4,1,0
0,6,1,0,1,0,3,1,44,4,1,1
1,2,0,1,1,1,2,0,436,7,2,1
1,31,1,0,0,0,3,0,318,3,0,0
1,11,1,0,0,0,8,1,436,8,2,1
